"","OFNS_DESC","LAW_CAT_CD","BORO_NM","PREM_TYP_DESC","Latitude","Longitude"
"48814","ROBBERY","FELONY","BROOKLYN","STREET",40.62705929,-73.99682763
"1123","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.61339035,-73.90280396
"132249","DANGEROUS DRUGS","FELONY","MANHATTAN","STREET",40.81533458,-73.93575676
"291933","DANGEROUS DRUGS","FELONY","BRONX","STREET",40.87876368,-73.89961713
"261248","HARRASSMENT 2","VIOLATION","MANHATTAN","STREET",40.72578064,-74.0008998
"169595","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","BROOKLYN","STREET",NA,NA
"72416","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.70784104,-73.90612885
"211094","MISCELLANEOUS PENAL LAW","FELONY","MANHATTAN","STREET",40.75564868,-73.99095252
"186337","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.82978532,-73.88040583
"251657","FORGERY","FELONY","MANHATTAN","STREET",NA,NA
"280377","GRAND LARCENY","FELONY","MANHATTAN","STREET",40.74155702,-73.98957591
"112400","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.69869736,-73.91949256
"296683","ARSON","FELONY","QUEENS","STREET",NA,NA
"38314","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.84945643,-73.92172824
"103127","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.66742354,-73.92370814
"52190","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.69963677,-73.80528636
"184472","DANGEROUS DRUGS","FELONY","BRONX","STREET",40.84653098,-73.86559644
"188541","DANGEROUS DRUGS","MISDEMEANOR","STATEN ISLAND","STREET",40.63515824,-74.14067142
"178353","MISCELLANEOUS PENAL LAW","FELONY","STATEN ISLAND","STREET",40.63682018,-74.13729527
"81840","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.66552063,-73.95299761
"254950","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.80025258,-73.94140946
"148364","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX","STREET",40.82916073,-73.8551272
"62155","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.82272254,-73.90314135
"28028","HARRASSMENT 2","VIOLATION","BRONX","STREET",40.81693762,-73.88616242
"156892","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.69368581,-73.93784651
"37125","GRAND LARCENY","FELONY","MANHATTAN","STREET",40.85128285,-73.93713175
"241167","FELONY ASSAULT","FELONY","BRONX","STREET",40.8398904,-73.91678464
"312652","CRIMINAL MISCHIEF & RELATED OF","FELONY","QUEENS","STREET",40.6733012,-73.7658342
"27329","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.69296823,-73.77162862
"167721","CRIMINAL MISCHIEF & RELATED OF","FELONY","BROOKLYN","STREET",40.68303382,-73.91314048
"181182","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.62213769,-74.0073212
"118867","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","STATEN ISLAND","STREET",40.5970227,-74.08377978
"256285","OTHER OFFENSES RELATED TO THEF","MISDEMEANOR","MANHATTAN","STREET",40.75089781,-73.99626231
"57070","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.6722606,-73.9650334
"187684","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.83791579,-73.82866859
"122175","DANGEROUS WEAPONS","MISDEMEANOR","QUEENS","STREET",40.59268354,-73.79908102
"252189","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BROOKLYN","STREET",40.63980349,-73.92910849
"270149","DANGEROUS WEAPONS","FELONY","BRONX","STREET",NA,NA
"239870","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN","STREET",40.83147913,-73.94676981
"218766","OTHER STATE LAWS (NON PENAL LA","MISDEMEANOR","MANHATTAN","STREET",40.78385225,-73.97998932
"166441","DANGEROUS WEAPONS","MISDEMEANOR","QUEENS","STREET",40.7155858,-73.77613963
"273879","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.6474087,-73.97273293
"221056","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN","STREET",40.73909513,-73.99137697
"311017","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.8012828,-73.95585632
"127641","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.653766,-74.00500373
"279247","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.82562175,-73.94642401
"240425","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX","STREET",40.81941706,-73.91238802
"62960","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.67905111,-73.84928458
"264750","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.73661002,-73.98184381
"185959","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.89964923,-73.85223527
"44555","GRAND LARCENY","FELONY","MANHATTAN","STREET",40.80370637,-73.93791355
"181841","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.73774168,-73.98815837
"5804","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.67535846,-73.97133713
"27135","GRAND LARCENY OF MOTOR VEHICLE","FELONY","QUEENS","STREET",40.67848091,-73.8074428
"9247","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","STATEN ISLAND","STREET",40.56769691,-74.10426987
"85329","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","QUEENS","STREET",40.60529421,-73.75184019
"186677","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.83804897,-73.91715196
"193346","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.66512493,-73.95898868
"264283","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.67429241,-73.87511843
"234460","FELONY ASSAULT","FELONY","BRONX","STREET",40.84728019,-73.90733448
"148617","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.66892692,-73.92257813
"153180","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN","STREET",40.86869518,-73.92343385
"137970","GRAND LARCENY","FELONY","MANHATTAN","STREET",40.76512501,-73.95950831
"63807","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.69106352,-73.94109793
"44859","HARRASSMENT 2","VIOLATION","MANHATTAN","STREET",40.74968132,-73.98795774
"95445","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.70410282,-73.80065676
"144347","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN","STREET",40.8464614,-73.93400624
"194806","ROBBERY","FELONY","BROOKLYN","STREET",40.68291031,-73.9500829
"254729","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","QUEENS","STREET",40.71437298,-73.75220242
"95429","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.83573194,-73.90578579
"88340","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.71205477,-73.95129831
"80192","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.81527993,-73.90442746
"290689","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.69249894,-73.98177648
"46023","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.78335059,-73.91142441
"8556","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX","STREET",40.86926277,-73.8439109
"117757","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.67883056,-73.86626971
"281017","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.67392516,-73.87311471
"319607","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.81365988,-73.90696584
"140191","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.67311764,-73.76735616
"106404","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.62931808,-74.00703018
"202542","DANGEROUS WEAPONS","MISDEMEANOR","STATEN ISLAND","STREET",40.54331052,-74.16423208
"141065","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.68446154,-73.97775121
"98257","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.59044573,-73.98660384
"205400","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN","STREET",40.74271748,-73.98453067
"239928","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","MANHATTAN","STREET",40.72905196,-74.00994877
"209927","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.68199483,-73.79507665
"162883","HARRASSMENT 2","VIOLATION","MANHATTAN","STREET",40.80802108,-73.94912574
"238146","HARRASSMENT 2","VIOLATION","QUEENS","STREET",40.68419368,-73.82884721
"125822","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BROOKLYN","STREET",40.71014684,-73.94451854
"13162","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN","STREET",40.76015753,-73.98395268
"288778","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.67966381,-73.88555669
"283946","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.69146491,-73.98734802
"258308","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.86421028,-73.85480862
"227651","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.79322213,-73.94452515
"56784","HARRASSMENT 2","VIOLATION","MANHATTAN","STREET",40.75843746,-73.99263422
"204095","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.872596,-73.82556364
"201758","FRAUDS","MISDEMEANOR","QUEENS","STREET",40.76012115,-73.87766841
"200153","HARRASSMENT 2","VIOLATION","MANHATTAN","STREET",40.795793,-73.96262457
"61320","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.71601201,-73.99733203
"273065","MISCELLANEOUS PENAL LAW","FELONY","BROOKLYN","STREET",40.67081759,-73.93511009
"77969","MISCELLANEOUS PENAL LAW","FELONY","BROOKLYN","STREET",40.69904416,-73.9389018
"140008","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","MANHATTAN","STREET",40.86277793,-73.92818391
"275534","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.66775746,-73.86807624
"213741","BURGLARY","FELONY","BRONX","STREET",40.84129348,-73.90015796
"234023","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN","STREET",40.74573292,-73.97812412
"213667","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","QUEENS","STREET",40.74714496,-73.89240977
"172277","FORGERY","FELONY","BROOKLYN","STREET",40.67901779,-73.9241816
"117082","DANGEROUS WEAPONS","FELONY","QUEENS","STREET",NA,NA
"279440","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.74180733,-73.92466589
"314685","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.66895868,-73.93388988
"176443","DANGEROUS DRUGS","FELONY","MANHATTAN","STREET",40.86261354,-73.92027749
"66843","PETIT LARCENY","MISDEMEANOR","STATEN ISLAND","STREET",40.63134666,-74.13532411
"309764","ROBBERY","FELONY","BROOKLYN","STREET",40.64344182,-73.88645841
"244651","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.69922706,-73.98686329
"162691","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX","STREET",40.83433183,-73.91991025
"222180","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.87368018,-73.87923127
"264913","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.69791733,-73.92694059
"15487","HARRASSMENT 2","VIOLATION","BRONX","STREET",40.82547196,-73.89294074
"168110","HARRASSMENT 2","VIOLATION","QUEENS","STREET",40.70747677,-73.78869351
"281946","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.86381349,-73.89073873
"48668","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BROOKLYN","STREET",40.66895868,-73.93388988
"217977","GRAND LARCENY","FELONY","BRONX","STREET",40.85839482,-73.89299619
"206934","DANGEROUS WEAPONS","MISDEMEANOR","BROOKLYN","STREET",40.65150015,-73.93569107
"143055","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","BROOKLYN","STREET",40.66660606,-73.87174805
"163947","","MISDEMEANOR","BROOKLYN","STREET",40.64192587,-73.95152966
"278046","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.66591585,-73.91853725
"121920","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.61095725,-73.95360148
"280577","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.83530661,-73.91290194
"282615","HARRASSMENT 2","VIOLATION","STATEN ISLAND","STREET",40.63029949,-74.08890494
"252428","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN","STREET",40.76540022,-73.98570226
"198714","FELONY ASSAULT","FELONY","QUEENS","STREET",40.74571993,-73.8544822
"40951","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","BRONX","STREET",40.80990693,-73.92880811
"122209","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","QUEENS","STREET",40.74714496,-73.89240977
"179315","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.81880374,-73.92211835
"94710","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","MANHATTAN","STREET",40.7842453,-73.94707118
"105723","MISCELLANEOUS PENAL LAW","FELONY","MANHATTAN","STREET",40.71277814,-73.98848384
"274793","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.72516716,-73.94659496
"273548","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.63459122,-73.97573579
"5526","OTHER OFFENSES RELATED TO THEF","MISDEMEANOR","BROOKLYN","STREET",40.68459767,-73.9891305
"70143","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.5762827,-73.9879566
"16917","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.85481095,-73.90645281
"77295","ROBBERY","FELONY","BROOKLYN","STREET",40.65139047,-73.9602008
"271240","FELONY ASSAULT","FELONY","STATEN ISLAND","STREET",40.63122789,-74.16528427
"150630","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN","STREET",40.85592372,-73.92709238
"288544","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.70915757,-73.90835248
"315121","OFFENSES AGAINST THE PERSON","MISDEMEANOR","BROOKLYN","STREET",40.63608239,-73.92191005
"296482","MISCELLANEOUS PENAL LAW","FELONY","BROOKLYN","STREET",40.67470859,-73.9243343
"190859","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.59581313,-73.7646476
"218662","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.62135738,-74.0153072
"135933","DANGEROUS WEAPONS","MISDEMEANOR","BRONX","STREET",40.83624102,-73.90740407
"67699","FORGERY","FELONY","MANHATTAN","STREET",40.75563865,-73.9664262
"86754","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","BROOKLYN","STREET",40.63347748,-74.02101331
"101617","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","BRONX","STREET",40.82616106,-73.92025973
"63003","FELONY ASSAULT","FELONY","BRONX","STREET",40.86333812,-73.89919935
"241350","CRIMINAL MISCHIEF & RELATED OF","FELONY","BRONX","STREET",40.85209554,-73.89279667
"233371","GRAND LARCENY","FELONY","BRONX","STREET",40.82801278,-73.90791778
"99432","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.58620043,-73.95684096
"258316","GRAND LARCENY","FELONY","QUEENS","STREET",40.75221687,-73.90442049
"241913","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.76053294,-73.97997467
"64467","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","BRONX","STREET",40.82291231,-73.8700413
"316379","DANGEROUS DRUGS","FELONY","QUEENS","STREET",40.75637464,-73.93521444
"9351","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.60790356,-73.95007055
"108311","GRAND LARCENY","FELONY","MANHATTAN","STREET",40.73283043,-73.98149123
"314078","DANGEROUS WEAPONS","FELONY","BROOKLYN","STREET",40.67400544,-73.92784281
"320024","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.86548788,-73.86493265
"207009","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.85618332,-73.90314684
"291955","GRAND LARCENY","FELONY","BRONX","STREET",40.8599754,-73.90513326
"112150","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","BROOKLYN","STREET",40.67397964,-73.87273608
"166680","GRAND LARCENY OF MOTOR VEHICLE","FELONY","QUEENS","STREET",40.67097811,-73.80830441
"55734","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","MANHATTAN","STREET",40.75535958,-73.96964237
"223517","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.66626591,-73.8769538
"249924","CRIMINAL MISCHIEF & RELATED OF","FELONY","BROOKLYN","STREET",40.63454385,-73.98904498
"289633","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.69121639,-73.79924207
"85158","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.83713623,-73.90793768
"124740","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.61643989,-73.90619615
"194296","PETIT LARCENY","MISDEMEANOR","STATEN ISLAND","STREET",40.63732193,-74.1282598
"232316","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.69186056,-73.91623737
"115597","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.74314936,-73.71437616
"317910","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","BROOKLYN","STREET",40.65142959,-73.93714709
"42333","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.72860329,-73.98016466
"229797","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.86584119,-73.8959995
"194005","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.73208801,-74.00436014
"111568","CRIMINAL MISCHIEF & RELATED OF","FELONY","BRONX","STREET",40.84956706,-73.8836812
"289567","CRIMINAL MISCHIEF & RELATED OF","FELONY","QUEENS","STREET",40.66275765,-73.83306535
"135841","DANGEROUS WEAPONS","FELONY","MANHATTAN","STREET",40.81553483,-73.9597197
"195640","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.83178915,-73.91095159
"200898","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","BROOKLYN","STREET",NA,NA
"117571","HARRASSMENT 2","VIOLATION","MANHATTAN","STREET",40.8276419,-73.93575933
"297539","FELONY ASSAULT","FELONY","QUEENS","STREET",NA,NA
"233325","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.85463338,-73.91839288
"66601","HARRASSMENT 2","VIOLATION","STATEN ISLAND","STREET",40.59632425,-74.06919544
"146903","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.8869014,-73.85759447
"141852","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.66971508,-73.84038014
"123615","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","STATEN ISLAND","STREET",40.59247549,-74.09326898
"86641","ROBBERY","FELONY","QUEENS","STREET",40.73775726,-73.90087242
"281572","GRAND LARCENY OF MOTOR VEHICLE","FELONY","QUEENS","STREET",40.76549631,-73.86617511
"71251","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","QUEENS","STREET",40.67391198,-73.78484511
"56280","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","QUEENS","STREET",40.76090892,-73.8701695
"359","GRAND LARCENY","FELONY","MANHATTAN","STREET",40.75823237,-73.97743059
"73206","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.82816766,-73.91296187
"217344","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.66107632,-73.95882176
"278065","HARRASSMENT 2","VIOLATION","QUEENS","STREET",40.70204772,-73.88864516
"149967","OFFENSES INVOLVING FRAUD","MISDEMEANOR","BRONX","STREET",40.83177241,-73.87514447
"68908","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.70318633,-73.91741333
"16745","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.64412879,-73.94305279
"220749","FELONY ASSAULT","FELONY","QUEENS","STREET",40.69815884,-73.79508467
"167027","CRIMINAL MISCHIEF & RELATED OF","FELONY","BROOKLYN","STREET",40.69192563,-73.92714549
"180908","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.78140633,-73.81557654
"52955","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.62431704,-74.02624466
"316559","ROBBERY","FELONY","STATEN ISLAND","STREET",40.57088775,-74.1698359
"64348","BURGLARY","FELONY","STATEN ISLAND","STREET",40.64357659,-74.09833833
"42308","HARRASSMENT 2","VIOLATION","QUEENS","STREET",40.69635766,-73.83011424
"13803","GRAND LARCENY OF MOTOR VEHICLE","FELONY","QUEENS","STREET",40.68847107,-73.82051036
"13202","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","BRONX","STREET",40.82628444,-73.85970429
"94450","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.68891139,-73.98093009
"14377","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.80596549,-73.92039591
"307837","GRAND LARCENY","FELONY","QUEENS","STREET",40.6655103,-73.78490105
"65415","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.879757,-73.88466262
"30090","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.60156544,-73.96368399
"119948","MISCELLANEOUS PENAL LAW","FELONY","QUEENS","STREET",40.66791511,-73.7460415
"255057","GRAND LARCENY","FELONY","QUEENS","STREET",40.68167189,-73.80672692
"148761","ROBBERY","FELONY","BROOKLYN","STREET",40.67690745,-73.87958399
"113217","ROBBERY","FELONY","BRONX","STREET",40.82396919,-73.89438481
"191923","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.7034656,-73.81013694
"204853","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","QUEENS","STREET",40.74160502,-73.85406536
"212722","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.7275865,-73.9933953
"220013","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.67169445,-73.91221797
"165966","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.85191707,-73.83465822
"74052","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.76359915,-73.83602542
"193777","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.8488871,-73.91614446
"142451","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.63663513,-73.9422521
"23029","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.72259498,-73.97994999
"195690","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.74283379,-73.99842802
"301657","ROBBERY","FELONY","BRONX","STREET",40.84523059,-73.86611953
"64786","DANGEROUS WEAPONS","MISDEMEANOR","QUEENS","STREET",40.66972586,-73.82695215
"97419","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BROOKLYN","STREET",40.68568515,-73.90941236
"295927","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.64126311,-74.01073921
"302942","DANGEROUS DRUGS","MISDEMEANOR","STATEN ISLAND","STREET",40.63807818,-74.13184275
"258680","FELONY ASSAULT","FELONY","BROOKLYN","STREET",40.66346016,-73.94276234
"46498","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.68460474,-73.93537431
"179347","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.67747789,-73.86670144
"213256","ROBBERY","FELONY","BROOKLYN","STREET",40.67007749,-73.86868087
"76221","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.61284131,-74.00045166
"93781","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.86306847,-73.85922539
